MeshA	MeshB	FacesA	FacesB	Pairs	Time_ms	Mpairs_s	Intersected
Allen_amygdalohippocampal_area_L.off	VH_M_transition_zone__of_prostate_L.off	106	738	78228	0.040594	1927.08	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_transition_zone_of_prostate_R.off	106	834	88404	0.041449	2132.84	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_transverse_colon.off	106	9332	989192	0.275389	3591.98	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_triangular_ligament_of_liver.off	106	66	6996	0.023006	304.095	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_tricuspid_valve.off	106	12490	1323940	0.322453	4105.84	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_trigone_of_urinary_bladder.off	106	848	89888	0.042618	2109.16	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_twelfth_thoracic_spinal_cord_segment.off	106	636	67416	0.043388	1553.79	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_uncinate_process_of_the_pancreas.off	106	1780	188680	0.084501	2232.87	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_ureteral_orifice_L.off	106	138	14628	0.052822	276.93	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_ureteral_orifice_R.off	106	214	22684	0.025825	878.374	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_ureter_L.off	106	12998	1377788	0.339203	4061.84	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_ureter_R.off	106	10594	1122964	0.511999	2193.29	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_urinary_bladder_neck_smooth_muscle.off	106	448	47488	0.034545	1374.67	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_vas_deferens_L.off	106	996	105576	0.050167	2104.49	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_vas_deferens_R.off	106	876	92856	0.040997	2264.95	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_vermiform_appendix.off	106	198	20988	0.025931	809.379	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_vitreous_humor_L.off	106	74860	7935160	1.8169	4367.41	0	0
Allen_amygdalohippocampal_area_L.off	VH_M_vitreous_humor_R.off	106	74860	7935160	1.89674	4183.58	0	0
Allen_amygdalohippocampal_area_L.off	Yao_afferent_lymphatic_vessel.off	106	4528	479968	0.137988	3478.33	0	0
Allen_amygdalohippocampal_area_L.off	Yao_blood_vasculature.off	106	131857	13976842	3.07222	4549.42	0	0
Allen_amygdalohippocampal_area_L.off	Yao_capsule_of_lymph_node.off	106	9536	1010816	0.300215	3366.97	0	0
Allen_amygdalohippocampal_area_L.off	Yao_efferent_lymph_node.off	106	4154	440324	0.13092	3363.31	0	0
Allen_amygdalohippocampal_area_L.off	Yao_follicles.off	106	5758	610348	0.18378	3321.08	0	0
Allen_amygdalohippocampal_area_L.off	Yao_medulla_of_lymph_node.off	106	88502	9381212	2.08613	4496.94	0	0
Allen_amygdalohippocampal_area_L.off	Yao_paracortex.off	106	10910	1156460	0.301912	3830.45	0	0
Allen_amygdalohippocampal_area_R.off	Allen_amygdalohippocampal_area_L.off	106	106	11236	0.02263	496.509	0	0
Allen_amygdalohippocampal_area_R.off	Allen_amygdalohippocampal_area_R.off	106	106	11236	0.022004	510.634	1	1562
Allen_amygdalohippocampal_area_R.off	Allen_amygdaloid_complex_L.off	106	720	76320	0.04427	1723.97	0	0
Allen_amygdalohippocampal_area_R.off	Allen_amygdaloid_complex_R.off	106	720	76320	0.047942	1591.92	0	0
Allen_amygdalohippocampal_area_R.off	Allen_angular_gyrus_L.off	106	6246	662076	0.190996	3466.44	0	0
Allen_amygdalohippocampal_area_R.off	Allen_angular_gyrus_R.off	106	6246	662076	0.191893	3450.24	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_amygdaloid_area_L.off	106	166	17596	0.024667	713.342	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_amygdaloid_area_R.off	106	166	17596	0.023526	747.938	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_commissure_L.off	106	274	29044	0.027715	1047.95	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_commissure_R.off	106	274	29044	0.029051	999.759	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_cortical_nucleus_L.off	106	180	19080	0.023587	808.92	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_cortical_nucleus_R.off	106	180	19080	0.025429	750.324	1	150
Allen_amygdalohippocampal_area_R.off	Allen_anterior_horn_of_lateral_ventricle_L.off	106	2708	287048	0.167207	1716.72	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_horn_of_lateral_ventricle_R.off	106	2708	287048	0.091416	3140.02	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_intermediate_orbital_gyrus_L.off	106	1162	123172	0.057023	2160.04	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_intermediate_orbital_gyrus_R.off	106	1162	123172	0.058354	2110.77	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_nuclear_complex_of_thalamus_L.off	106	244	25864	0.028358	912.053	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_nuclear_complex_of_thalamus_R.off	106	244	25864	0.02689	961.845	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_olfactory_nucleus_L.off	106	14	1484	0.022588	65.6986	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_olfactory_nucleus_R.off	106	14	1484	0.020783	71.4045	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_parahippocampal_gyrus_L.off	106	1342	142252	0.064849	2193.59	0	0
Allen_amygdalohippocampal_area_R.off	Allen_anterior_parahippocampal_gyrus_R.off	106	1342	142252	0.07234	1966.44	0	0
Allen_amygdalohippocampal_area_R.off	Allen_atrium_of_lateral_ventricle_L.off	106	622	65932	0.074079	890.023	0	0
Allen_amygdalohippocampal_area_R.off	Allen_atrium_of_lateral_ventricle_R.off	106	622	65932	0.037647	1751.32	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basal_forebrain_L.off	106	868	92008	0.042967	2141.36	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basal_forebrain_R.off	106	868	92008	0.041941	2193.75	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basilar_part_of_pons_L.off	106	940	99640	0.044099	2259.46	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basilar_part_of_pons_R.off	106	940	99640	0.047321	2105.62	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basolateral_nucleus_basal_nucleus_L.off	106	424	44944	0.030083	1494	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basolateral_nucleus_basal_nucleus_R.off	106	424	44944	0.044057	1020.13	1	211
Allen_amygdalohippocampal_area_R.off	Allen_basomedial_nucleus_accessory_basal_nucleus_L.off	106	150	15900	0.022938	693.173	0	0
Allen_amygdalohippocampal_area_R.off	Allen_basomedial_nucleus_accessory_basal_nucleus_R.off	106	150	15900	0.025465	624.386	1	143
Allen_amygdalohippocampal_area_R.off	Allen_bed_nucleus_of_stria_terminalis_L.off	106	584	61904	0.039471	1568.34	0	0
Allen_amygdalohippocampal_area_R.off	Allen_bed_nucleus_of_stria_terminalis_R.off	106	584	61904	0.039017	1586.59	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_caudate_L.off	106	1708	181048	0.067545	2680.41	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_caudate_R.off	106	1708	181048	0.140576	1287.9	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_hippocampus_L.off	106	430	45580	0.032652	1395.93	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_hippocampus_R.off	106	430	45580	0.032349	1409.01	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_lateral_ventricle_L.off	106	1544	163664	0.060371	2710.97	0	0
Allen_amygdalohippocampal_area_R.off	Allen_body_of_lateral_ventricle_R.off	106	1544	163664	0.062	2639.74	0	0
Allen_amygdalohippocampal_area_R.off	Allen_central_canal_of_medulla_oblongata_L.off	106	12	1272	0.019348	65.7432	0	0
Allen_amygdalohippocampal_area_R.off	Allen_central_canal_of_medulla_oblongata_R.off	106	12	1272	0.027417	46.3946	0	0
Allen_amygdalohippocampal_area_R.off	Allen_central_nuclear_group_L.off	106	92	9752	0.022415	435.066	0	0
Allen_amygdalohippocampal_area_R.off	Allen_central_nuclear_group_R.off	106	92	9752	0.024805	393.147	0	0
Allen_amygdalohippocampal_area_R.off	Allen_centromedian_nucleus_of_thalamus_L.off	106	246	26076	0.02541	1026.21	0	0
Allen_amygdalohippocampal_area_R.off	Allen_centromedian_nucleus_of_thalamus_R.off	106	246	26076	0.027404	951.54	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebellar_deep_nuclei_L.off	106	654	69324	0.040408	1715.6	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebellar_deep_nuclei_R.off	106	654	69324	0.036686	1889.66	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebellar_vermis_L.off	106	4740	502440	0.140909	3565.71	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebellar_vermis_R.off	106	4740	502440	0.143199	3508.68	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebral_aqueduct_L.off	106	76	8056	0.021159	380.736	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebral_aqueduct_R.off	106	76	8056	0.034826	231.321	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebral_peduncle_crus_cerebri_L.off	106	462	48972	0.036211	1352.41	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cerebral_peduncle_crus_cerebri_R.off	106	462	48972	0.032222	1519.83	1	24
Allen_amygdalohippocampal_area_R.off	Allen_cingulate_gyrus_caudal_posterior_part_L.off	106	4386	464916	0.14049	3309.25	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cingulate_gyrus_caudal_posterior_part_R.off	106	4386	464916	0.18754	2479.02	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cingulate_gyrus_rostral_anterior_part_L.off	106	3508	371848	0.109602	3392.71	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cingulate_gyrus_rostral_anterior_part_R.off	106	3508	371848	0.129679	2867.45	0	0
Allen_amygdalohippocampal_area_R.off	Allen_claustrum_L.off	106	3350	355100	0.123396	2877.73	0	0
Allen_amygdalohippocampal_area_R.off	Allen_claustrum_R.off	106	3352	355312	0.112226	3166.04	0	0
Allen_amygdalohippocampal_area_R.off	Allen_corpus_callosum_L.off	106	6034	639604	0.197711	3235.05	0	0
Allen_amygdalohippocampal_area_R.off	Allen_corpus_callosum_R.off	106	6034	639604	0.185556	3446.96	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cuneus_L.off	106	6032	639392	0.187971	3401.55	0	0
Allen_amygdalohippocampal_area_R.off	Allen_cuneus_R.off	106	6032	639392	0.183382	3486.67	0	0
Allen_amygdalohippocampal_area_R.off	Allen_dorsal_lateral_geniculate_nucleus_L.off	106	170	18020	0.043398	415.227	0	0
Allen_amygdalohippocampal_area_R.off	Allen_dorsal_lateral_geniculate_nucleus_R.off	106	170	18020	0.031481	572.409	0	0
Allen_amygdalohippocampal_area_R.off	Allen_external_segment_of_globus_pallidus_L.off	106	638	67628	0.039691	1703.86	0	0
Allen_amygdalohippocampal_area_R.off	Allen_external_segment_of_globus_pallidus_R.off	106	638	67628	0.035086	1927.49	0	0
Allen_amygdalohippocampal_area_R.off	Allen_fornix_L.off	106	644	68264	0.039944	1708.99	0	0
Allen_amygdalohippocampal_area_R.off	Allen_fornix_R.off	106	644	68264	0.065336	1044.81	0	0
Allen_amygdalohippocampal_area_R.off	Allen_fourth_ventricle_L.off	106	426	45156	0.035841	1259.9	0	0
Allen_amygdalohippocampal_area_R.off	Allen_fourth_ventricle_R.off	106	426	45156	0.037402	1207.32	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_agranular_insular_cortex_area_Fl_L.off	106	88	9328	0.022361	417.155	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_agranular_insular_cortex_area_Fl_R.off	106	88	9328	0.021695	429.961	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_operculum_L.off	106	1330	140980	0.123616	1140.47	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_operculum_R.off	106	1330	140980	0.078748	1790.27	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_pole_L.off	106	2116	224296	0.165304	1356.87	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontal_pole_R.off	106	2116	224296	0.084655	2649.53	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontomarginal_gyrus_L.off	106	1084	114904	0.050032	2296.61	0	0
Allen_amygdalohippocampal_area_R.off	Allen_frontomarginal_gyrus_R.off	106	1084	114904	0.047019	2443.78	0	0
Allen_amygdalohippocampal_area_R.off	Allen_gyrus_ambiens_L.off	106	180	19080	0.024689	772.814	0	0
Allen_amygdalohippocampal_area_R.off	Allen_gyrus_ambiens_R.off	106	180	19080	0.028006	681.283	1	94
Allen_amygdalohippocampal_area_R.off	Allen_gyrus_rectus_straight_gyrus_L.off	106	1866	197796	0.068755	2876.82	0	0
Allen_amygdalohippocampal_area_R.off	Allen_gyrus_rectus_straight_gyrus_R.off	106	1866	197796	0.071339	2772.62	0	0
Allen_amygdalohippocampal_area_R.off	Allen_habenular_nuclei_L.off	106	110	11660	0.022908	508.992	0	0
Allen_amygdalohippocampal_area_R.off	Allen_habenular_nuclei_R.off	106	110	11660	0.022816	511.045	0	0
Allen_amygdalohippocampal_area_R.off	Allen_head_of_caudate_L.off	106	2466	261396	0.087664	2981.79	0	0
Allen_amygdalohippocampal_area_R.off	Allen_head_of_caudate_R.off	106	2466	261396	0.099119	2637.19	0	0
Allen_amygdalohippocampal_area_R.off	Allen_head_of_hippocampus_L.off	106	516	54696	0.033998	1608.8	0	0
Allen_amygdalohippocampal_area_R.off	Allen_head_of_hippocampus_R.off	106	516	54696	0.034094	1604.27	1	377
Allen_amygdalohippocampal_area_R.off	Allen_hypothalamus_L.off	106	178	18868	0.025218	748.196	0	0
Allen_amygdalohippocampal_area_R.off	Allen_hypothalamus_R.off	106	178	18868	0.025352	744.241	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_cerebellar_peduncle_L.off	106	112	11872	0.027831	426.575	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_cerebellar_peduncle_R.off	106	112	11872	0.025172	471.635	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_colliculus_L.off	106	168	17808	0.027332	651.544	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_colliculus_R.off	106	168	17808	0.024673	721.761	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_frontal_gyrus_opercular_part_L.off	106	2974	315244	0.101926	3092.87	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_frontal_gyrus_opercular_part_R.off	106	2974	315244	0.099786	3159.2	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_frontal_gyrus_triangular_part_L.off	106	5096	540176	0.167324	3228.32	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_frontal_gyrus_triangular_part_R.off	106	5096	540176	0.154862	3488.11	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_horn_of_lateral_ventricle_L.off	106	1328	140768	0.075473	1865.14	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_horn_of_lateral_ventricle_R.off	106	1328	140768	0.056353	2497.97	1	39
Allen_amygdalohippocampal_area_R.off	Allen_inferior_occipital_gyrus_L.off	106	4628	490568	0.148501	3303.47	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_occipital_gyrus_R.off	106	4628	490568	0.140004	3503.96	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_olive_L.off	106	124	13144	0.026673	492.783	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_olive_R.off	106	124	13144	0.02199	597.726	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_temporal_gyrus_L.off	106	7058	748148	0.235182	3181.14	0	0
Allen_amygdalohippocampal_area_R.off	Allen_inferior_temporal_gyrus_R.off	106	7058	748148	0.248017	3016.52	0	0
Allen_amygdalohippocampal_area_R.off	Allen_ingulo_parahippocampal_isthmus_L.off	106	246	26076	0.051579	505.555	0	0
Allen_amygdalohippocampal_area_R.off	Allen_ingulo_parahippocampal_isthmus_R.off	106	246	26076	0.025169	1036.04	0	0
Allen_amygdalohippocampal_area_R.off	Allen_internal_segment_of_globus_pallidus_L.off	106	454	48124	0.035332	1362.05	0	0
Allen_amygdalohippocampal_area_R.off	Allen_internal_segment_of_globus_pallidus_R.off	106	454	48124	0.037039	1299.28	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_dorsal_nucleus_of_thalamus_L.off	106	222	23532	0.025775	912.978	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_dorsal_nucleus_of_thalamus_R.off	106	222	23532	0.025916	908.01	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_hemisphere_of_cerebellum_L.off	106	11930	1264580	0.314444	4021.64	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_hemisphere_of_cerebellum_R.off	106	11934	1265004	0.321216	3938.17	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_nucleus_L.off	106	498	52788	0.033625	1569.9	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_nucleus_R.off	106	498	52788	0.032702	1614.21	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_occipitotemporal_fusiform_gyrus_occipital_part_L.off	106	1908	202248	0.07489	2700.6	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_occipitotemporal_fusiform_gyrus_occipital_part_R.off	106	1908	202248	0.08519	2374.08	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_olfactory_gyrus_L.off	106	130	13780	0.023432	588.085	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_olfactory_gyrus_R.off	106	130	13780	0.023041	598.064	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_orbital_gyrus_L.off	106	2986	316516	0.096803	3269.69	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_orbital_gyrus_R.off	106	2986	316516	0.116214	2723.56	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_posterior_nucleus_of_thalamus_L.off	106	380	40280	0.030389	1325.48	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lateral_posterior_nucleus_of_thalamus_R.off	106	380	40280	0.044255	910.18	0	0
Allen_amygdalohippocampal_area_R.off	Allen_limen_insula_L.off	106	64	6784	0.020554	330.057	0	0
Allen_amygdalohippocampal_area_R.off	Allen_limen_insula_R.off	106	64	6784	0.021594	314.161	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lingual_gyrus_medial_occipitotemporal_gyrus_L.off	106	7406	785036	0.224639	3494.66	0	0
Allen_amygdalohippocampal_area_R.off	Allen_lingual_gyrus_medial_occipitotemporal_gyrus_R.off	106	7406	785036	0.238213	3295.52	0	0
Allen_amygdalohippocampal_area_R.off	Allen_long_insular_gyri_L.off	106	1218	129108	0.053603	2408.6	0	0
Allen_amygdalohippocampal_area_R.off	Allen_long_insular_gyri_R.off	106	1218	129108	0.055334	2333.25	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mammillary_region_of_HTH_L.off	106	462	48972	0.032182	1521.72	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mammillary_region_of_HTH_R.off	106	462	48972	0.031935	1533.49	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mammillothalamic_tract_L.off	106	124	13144	0.022789	576.769	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mammillothalamic_tract_R.off	106	124	13144	0.023382	562.142	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_geniculate_nuclei_L.off	106	120	12720	0.02379	534.678	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_geniculate_nuclei_R.off	106	120	12720	0.02238	568.365	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_nucleus_L.off	106	86	9116	0.022373	407.455	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_nucleus_R.off	106	86	9116	0.023086	394.871	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_orbital_gyrus_L.off	106	2406	255036	0.088132	2893.8	0	0
Allen_amygdalohippocampal_area_R.off	Allen_medial_orbital_gyrus_R.off	106	2406	255036	0.085046	2998.8	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mediodorsal_nucleus_of_thalamus_L.off	106	760	80560	0.044897	1794.33	0	0
Allen_amygdalohippocampal_area_R.off	Allen_mediodorsal_nucleus_of_thalamus_R.off	106	760	80560	0.043011	1873.01	0	0
Allen_amygdalohippocampal_area_R.off	Allen_midbrain_tegmentum_L.off	106	730	77380	0.040789	1897.08	0	0
Allen_amygdalohippocampal_area_R.off	Allen_midbrain_tegmentum_R.off	106	730	77380	0.043785	1767.27	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_cerebellar_peduncle_L.off	106	332	35192	0.030152	1167.15	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_cerebellar_peduncle_R.off	106	332	35192	0.051952	677.395	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_frontal_gyrus_L.off	106	13462	1426972	0.363164	3929.28	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_frontal_gyrus_R.off	106	13462	1426972	0.336949	4234.98	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_temporal_gyrus_L.off	106	10320	1093920	0.292414	3741	0	0
Allen_amygdalohippocampal_area_R.off	Allen_middle_temporal_gyrus_R.off	106	10320	1093920	0.316201	3459.57	0	0
Allen_amygdalohippocampal_area_R.off	Allen_midline_nuclear_complex_L.off	106	248	26288	0.035239	745.992	0	0
Allen_amygdalohippocampal_area_R.off	Allen_midline_nuclear_complex_R.off	106	248	26288	0.029045	905.078	0	0
Allen_amygdalohippocampal_area_R.off	Allen_nucleus_accumbens_L.off	106	472	50032	0.032858	1522.67	0	0
Allen_amygdalohippocampal_area_R.off	Allen_nucleus_accumbens_R.off	106	472	50032	0.03839	1303.26	0	0
Allen_amygdalohippocampal_area_R.off	Allen_occipital_pole_L.off	106	1522	161332	0.064158	2514.6	0	0
Allen_amygdalohippocampal_area_R.off	Allen_occipital_pole_R.off	106	1522	161332	0.063105	2556.56	0	0
Allen_amygdalohippocampal_area_R.off	Allen_occipitotemporal_fusiform_gyrus_temporal_part_L.off	106	4584	485904	0.142074	3420.08	0	0
Allen_amygdalohippocampal_area_R.off	Allen_occipitotemporal_fusiform_gyrus_temporal_part_R.off	106	4584	485904	0.138431	3510.08	0	0
Allen_amygdalohippocampal_area_R.off	Allen_olfactory_bulb_L.off	106	8	848	0.020462	41.4427	0	0
Allen_amygdalohippocampal_area_R.off	Allen_olfactory_bulb_R.off	106	8	848	0.025754	32.9269	0	0
Allen_amygdalohippocampal_area_R.off	Allen_olfactory_tract_L.off	106	142	15052	0.024313	619.093	0	0
Allen_amygdalohippocampal_area_R.off	Allen_olfactory_tract_R.off	106	142	15052	0.023581	638.311	0	0
Allen_amygdalohippocampal_area_R.off	Allen_optic_radiation_L.off	106	84	8904	0.02222	400.72	0	0
Allen_amygdalohippocampal_area_R.off	Allen_optic_radiation_R.off	106	84	8904	0.022592	394.122	0	0
Allen_amygdalohippocampal_area_R.off	Allen_optic_tract_L.off	106	276	29256	0.048326	605.388	0	0
Allen_amygdalohippocampal_area_R.off	Allen_optic_tract_R.off	106	276	29256	0.028587	1023.4	0	0
Allen_amygdalohippocampal_area_R.off	Allen_paracentral_lobule_caudal_part_L.off	106	2020	214120	0.078863	2715.09	0	0
